date,open,high,low,close,volume
1585785600.0,135.65,149.76,135.01,141.28,1138977.66114
1585872000.0,141.27,146.72,137.26,141.31,797546.11446
1585958400.0,141.3,146.28,138.88,144.1,573508.14086
1586044800.0,144.1,145.58,140.68,142.68,414987.45246
1586131200.0,142.69,172.0,142.6,171.32,1636338.7311
1586217600.0,171.32,176.22,162.22,164.63,1717962.82538
1586304000.0,164.62,174.48,163.59,173.11,1023575.92076
1586390400.0,173.15,173.38,165.19,169.52,719837.24423
1586476800.0,169.56,170.1,152.11,157.81,1314841.362
1586563200.0,157.81,161.37,153.91,158.33,621599.61289
1586649600.0,158.33,164.78,155.0,158.59,809100.24594
1586736000.0,158.56,158.97,150.0,156.29,1042091.03622
1586822400.0,156.28,161.85,155.23,158.45,698030.65089
1586908800.0,158.46,161.29,152.0,152.73,729119.66505
1586995200.0,152.74,174.79,148.33,172.29,1647207.59991
1587081600.0,172.31,174.96,168.31,170.69,723537.75591
1587168000.0,170.61,189.54,170.48,187.4,1127296.36979
1587254400.0,187.4,188.35,175.75,180.03,995759.5775
1587340800.0,180.02,186.46,166.7,170.2,1547821.52737
1587427200.0,170.21,174.7,168.0,170.74,906381.65398
1587513600.0,170.73,184.0,169.78,182.7,988698.39076
1587600000.0,182.7,193.63,178.16,185.51,1457867.08713
1587686400.0,185.57,189.8,184.72,187.59,780904.21257
1587772800.0,187.6,198.36,185.76,194.21,866478.04928
1587859200.0,194.21,200.0,192.3,197.38,758525.81533
1587945600.0,197.39,199.05,189.29,196.34,896627.37271
1588032000.0,196.33,198.5,192.36,196.24,636829.89397
1588118400.0,196.24,218.77,196.22,215.36,1620422.72431
1588204800.0,215.4,227.3,202.0,206.08,1749691.00151
1588291200.0,206.07,217.14,205.91,212.02,794913.95828
1588377600.0,212.01,215.37,210.36,213.9,443494.67248
1588464000.0,213.89,219.3,203.92,209.86,748383.91311
1588550400.0,209.86,210.65,194.88,206.48,1114249.32658
1588636800.0,206.47,211.68,201.0,205.29,640644.66268
1588723200.0,205.3,210.77,197.71,198.97,862700.67849
1588809600.0,198.92,215.1,196.43,212.0,1305778.73764
1588896000.0,212.01,216.61,206.9,211.31,917908.1944
1588982400.0,211.32,214.6,208.4,210.07,587871.98073
1589068800.0,210.09,210.18,179.59,187.54,1473226.05475
1589155200.0,187.62,193.5,176.0,185.73,1093299.81927
1589241600.0,185.8,192.24,185.48,189.76,669755.79567
1589328000.0,189.77,201.0,188.35,199.58,806143.00704
1589414400.0,199.61,206.02,195.67,203.29,1114700.24937
1589500800.0,203.29,204.08,191.66,194.86,904749.6357
1589587200.0,194.87,203.5,193.21,200.45,669900.03754
1589673600.0,200.44,209.85,199.68,207.0,708711.89315
1589760000.0,207.02,217.07,207.0,214.91,1064139.2485
1589846400.0,214.92,215.95,209.45,214.58,643702.98849
1589932800.0,214.6,215.75,204.27,209.98,679532.61037
1590019200.0,209.99,211.64,191.71,198.74,1003923.4342
1590105600.0,198.72,209.19,196.24,207.36,787672.36081
1590192000.0,207.36,211.2,204.55,206.6,478559.92006
1590278400.0,206.6,210.55,199.5,199.9,673535.05784
1590364800.0,199.9,205.67,198.01,204.15,469931.62492
1590451200.0,204.22,205.0,196.9,200.89,477176.7353
1590537600.0,200.92,208.44,200.76,208.29,494816.72727
1590624000.0,208.29,220.5,204.67,220.21,643945.97769
1590710400.0,220.24,224.79,217.57,220.67,603058.0759
1590796800.0,220.63,247.0,218.8,243.66,1019550.75146
1590883200.0,243.71,245.39,229.58,231.57,821608.68884
1590969600.0,231.56,250.68,230.66,248.23,823816.69936
1591056000.0,248.23,253.8,225.0,237.71,955520.91863
1591142400.0,237.71,245.0,232.71,244.52,502928.13371
1591228800.0,244.54,246.6,236.0,243.21,669369.3392
1591315200.0,243.22,247.87,239.14,240.03,502547.41103
1591401600.0,240.04,244.7,237.83,241.94,389423.07798
1591488000.0,241.94,245.37,234.6,244.56,571102.55515
1591574400.0,244.57,247.7,240.59,246.4,383116.54719
1591660800.0,246.37,249.82,238.0,243.8,420327.17133
1591747200.0,243.79,250.28,242.0,247.78,431285.61715
1591833600.0,247.78,250.09,226.2,230.51,816456.89161
1591920000.0,230.46,239.38,228.19,237.55,446515.34124
1592006400.0,237.55,238.73,234.66,238.11,253797.7809
1592092800.0,238.13,238.59,229.83,231.77,304943.21188
1592179200.0,231.74,233.55,218.27,230.86,875026.92057
1592265600.0,230.86,236.0,228.7,235.3,499194.66758
1592352000.0,235.31,237.3,227.65,233.82,478187.2917
1592438400.0,233.82,234.65,227.93,231.27,334347.79917
1592524800.0,231.26,231.95,226.74,229.0,397284.59808
1592611200.0,229.0,230.85,225.62,228.89,303704.98826
1592697600.0,228.88,231.49,227.11,228.04,256305.23734
1592784000.0,228.03,246.89,227.51,243.13,749030.11114
1592870400.0,243.11,244.87,240.75,243.14,442296.31477
1592956800.0,243.15,249.24,231.07,234.58,921634.0534
1593043200.0,234.57,235.39,227.56,232.5,613748.59348
1593129600.0,232.49,233.61,227.75,229.64,628340.07007
1593216000.0,229.66,231.42,216.0,220.94,645950.61438
1593302400.0,220.94,227.96,218.32,224.93,444766.56881
1593388800.0,224.89,229.96,221.26,227.93,597915.52242
1593475200.0,227.98,228.7,222.91,225.6,415036.02977
1593561600.0,225.59,232.71,224.16,230.99,517351.58865
1593648000.0,230.99,232.01,222.87,226.46,592485.91115
1593734400.0,226.46,228.13,223.97,224.87,314578.5004
1593820800.0,224.86,230.71,224.43,229.17,307726.46593
1593907200.0,229.24,229.85,223.05,227.56,355747.12006
1593993600.0,227.54,242.0,226.93,241.6,864817.507
1594080000.0,241.6,243.77,234.4,239.39,600424.97209
1594166400.0,239.39,248.88,237.78,246.95,958185.83708
1594252800.0,246.94,247.9,237.88,241.98,647641.58291
1594339200.0,241.97,242.16,235.72,241.26,455025.12385
1594425600.0,241.27,241.67,237.54,239.19,294476.00626
1594512000.0,239.19,244.0,236.52,242.79,469315.1172
1594598400.0,242.76,245.33,237.33,239.5,604093.04245
1594684800.0,239.5,242.09,237.0,240.44,426320.89188
1594771200.0,240.45,241.45,236.83,238.61,368350.66518
1594857600.0,238.59,239.39,230.02,233.57,587161.73894
1594944000.0,233.58,234.84,231.65,232.67,325600.21444
1595030400.0,232.66,236.8,232.32,235.67,341356.6182
1595116800.0,235.67,239.92,233.28,239.11,348803.52073
1595203200.0,239.12,239.72,234.05,236.01,396657.91938
1595289600.0,236.0,246.66,235.57,245.59,637462.08074
1595376000.0,245.53,269.61,241.51,263.74,718417.68296
1595462400.0,263.75,279.98,259.7,275.3,1068774.57879
1595548800.0,275.31,287.34,266.0,279.15,926033.06692
1595635200.0,279.15,308.94,279.09,305.26,1058927.30554
1595721600.0,305.31,318.75,299.0,311.0,1270368.753
1595808000.0,311.02,333.31,310.78,321.93,1636122.34727
1595894400.0,321.95,326.8,305.86,316.77,1093231.55578
1595980800.0,316.77,325.0,312.38,317.71,792802.32148
1596067200.0,317.76,342.0,314.05,334.87,1008827.56698
1596153600.0,334.82,349.45,328.4,346.33,948088.44982
1596240000.0,346.32,392.67,343.07,387.0,1440843.34203
1596326400.0,387.01,415.85,325.0,372.42,2324909.09616
1596412800.0,372.45,398.0,366.5,385.94,1191565.09389
1596499200.0,385.91,402.98,380.77,389.61,1180792.42379
1596585600.0,389.59,407.0,384.11,400.72,1124119.0672
1596672000.0,400.72,403.66,390.51,394.77,821379.08397
1596758400.0,394.77,398.26,362.85,379.34,1041207.35946
1596844800.0,379.34,397.05,375.79,397.03,623029.78053
1596931200.0,397.05,400.0,383.36,390.14,594900.58133
1597017600.0,390.14,399.18,385.13,395.44,826969.90633
1597104000.0,395.43,398.21,367.0,379.0,992412.6023
1597190400.0,378.99,389.23,365.85,387.18,751848.7983
1597276800.0,387.18,431.49,376.59,424.54,1511330.7732
1597363200.0,424.54,444.71,417.05,438.11,1109670.94324
1597449600.0,438.12,442.94,427.02,432.32,681698.5971
1597536000.0,432.3,436.99,412.47,433.62,716666.25258
1597622400.0,433.61,446.0,420.37,430.89,868870.64996
1597708800.0,430.89,433.81,415.0,421.95,743254.57018
1597795200.0,421.92,426.75,393.25,407.46,978339.69221
1597881600.0,407.46,418.98,402.07,415.94,663555.73445
1597968000.0,415.94,418.68,385.1,387.97,860998.7256
1598054400.0,387.93,397.04,379.92,395.24,643235.76543
1598140800.0,395.23,396.95,383.15,390.71,445317.81989
1598227200.0,390.72,410.42,387.44,407.68,717403.81877
1598313600.0,407.68,409.06,370.0,382.93,970445.38395
1598400000.0,382.91,392.91,377.37,385.81,738690.7794
1598486400.0,385.81,397.1,371.48,383.27,877763.73658
1598572800.0,383.31,398.0,379.75,395.11,732601.46905
1598659200.0,395.1,405.69,391.88,398.65,659802.63344
1598745600.0,398.65,429.89,398.3,428.94,894979.71788
1598832000.0,428.94,439.0,418.04,433.79,1040748.68881
1598918400.0,433.8,488.84,429.03,475.4,1751354.57719
1599004800.0,475.4,481.39,420.0,439.5,1880642.46853
1599091200.0,439.5,450.7,372.0,381.4,2408569.34151
1599177600.0,381.35,400.21,357.0,385.26,1806488.22474
1599264000.0,385.3,395.0,308.42,335.01,2777166.51389
1599350400.0,335.04,360.0,316.1,352.8,2017811.14721
1599436800.0,352.85,358.51,323.0,353.59,1740618.42462
1599523200.0,353.59,356.58,325.38,337.39,1400246.82962
1599609600.0,337.41,359.0,330.51,350.85,879760.56255
1599696000.0,350.85,377.25,349.91,367.93,1134287.61137
1599782400.0,367.93,375.27,355.49,373.63,844017.59966
1599868800.0,373.62,388.57,364.73,387.78,766542.31635
1599955200.0,387.78,390.43,350.0,366.42,989195.69047
1600041600.0,366.43,384.64,355.73,377.12,1042059.62265
1600128000.0,377.12,382.47,362.34,364.06,883856.33005
1600214400.0,364.05,373.45,355.0,365.11,841709.98939
1600300800.0,365.04,394.14,363.3,389.36,1256300.411
1600387200.0,389.35,392.58,375.33,384.39,804194.47219
1600473600.0,384.4,388.72,377.0,385.25,570908.33553
1600560000.0,385.25,385.45,365.0,371.04,693164.40144
1600646400.0,371.04,376.8,331.0,340.36,1283946.03098
1600732800.0,340.31,346.91,335.34,344.21,842731.12878
1600819200.0,344.18,344.65,313.29,320.72,940904.49756
1600905600.0,320.72,353.1,316.67,348.97,1071705.09721
1600992000.0,348.97,358.0,337.58,351.92,860643.77924
1601078400.0,351.93,356.4,345.88,353.92,530879.20755
1601164800.0,353.95,362.14,347.24,357.49,569568.55041
1601251200.0,357.58,368.2,351.7,353.96,757758.4304
1601337600.0,353.91,360.63,350.45,359.79,585143.16892
1601424000.0,359.78,361.5,351.56,359.83,498943.23226
1601510400.0,359.83,370.45,345.51,352.85,758349.31959
1601596800.0,352.83,354.55,334.24,345.6,733571.84211
1601683200.0,345.6,351.0,343.7,345.95,303595.71901
1601769600.0,345.94,354.45,343.81,352.37,343932.91712
1601856000.0,352.34,356.1,348.54,353.62,376740.30692
1601942400.0,353.63,355.1,336.8,340.75,640063.26951
1602028800.0,340.8,342.85,332.18,341.58,541928.86376
1602115200.0,341.58,353.32,334.21,350.95,631794.8756
1602201600.0,350.94,368.33,347.32,365.02,650478.19338
1602288000.0,365.01,378.4,364.71,370.52,591005.32129
1602374400.0,370.51,377.6,368.87,374.16,373318.23779
1602460800.0,374.17,394.8,365.58,386.51,844422.65444
1602547200.0,386.51,387.75,374.51,381.04,645141.91394
1602633600.0,381.05,387.41,373.13,378.69,569557.82936
1602720000.0,378.69,381.79,369.85,377.64,634038.09453
1602806400.0,377.63,379.83,361.18,365.5,654029.36404
1602892800.0,365.5,370.46,363.36,368.32,285578.24537
1602979200.0,368.31,378.64,367.1,378.11,323468.47095
1603065600.0,378.12,384.32,372.5,379.3,577252.90265
1603152000.0,379.3,380.73,365.27,368.52,617309.81677
1603238400.0,368.53,401.49,367.74,390.38,1221663.63784
1603324800.0,390.31,420.73,390.21,413.98,1095897.20667
1603411200.0,413.94,419.33,401.3,409.11,727832.3224
1603497600.0,409.19,416.66,407.0,412.14,419236.87106
1603584000.0,412.14,417.4,402.5,405.86,415586.9761
1603670400.0,405.85,411.11,382.3,392.52,895142.67266
1603756800.0,392.52,410.25,389.9,403.45,754244.37552
1603843200.0,403.41,409.2,380.52,388.23,855275.46882
1603929600.0,388.22,393.72,380.52,387.13,573096.01416
1604016000.0,387.12,391.97,373.29,382.49,771750.74746
1604102400.0,382.59,394.88,379.9,386.46,467453.8105
1604188800.0,386.44,398.29,384.61,396.67,438952.95565
1604275200.0,396.68,404.5,377.92,383.02,779968.57957
1604361600.0,383.01,390.0,370.23,387.88,752954.37114
1604448000.0,387.88,408.39,376.47,402.49,1157064.35076
1604534400.0,402.5,420.4,396.14,416.69,1475139.77342
1604620800.0,416.73,458.27,414.76,455.91,1682440.96026
1604707200.0,455.91,468.28,424.14,435.21,1653416.5961
1604793600.0,435.2,460.1,431.99,454.3,840908.46841
1604880000.0,454.29,459.1,433.09,444.32,1099213.24641
1604966400.0,444.32,455.0,438.7,450.34,866872.41108
1605052800.0,450.34,476.25,449.28,463.09,1205782.84262
1605139200.0,463.09,470.0,451.2,462.39,990776.62912
1605225600.0,462.48,478.01,457.12,476.43,976665.09752
1605312000.0,476.42,477.47,452.0,460.89,735252.7854
1605398400.0,460.9,462.89,440.19,448.08,665217.56671
1605484800.0,448.07,466.0,445.45,460.55,812060.44638
1605571200.0,460.51,484.88,459.8,482.15,1151573.37456
1605657600.0,482.11,495.31,456.6,478.41,1477696.29116
1605744000.0,478.43,480.75,464.86,471.25,817418.52685
1605830400.0,471.26,514.4,470.65,510.12,1516361.90736
1605916800.0,510.12,553.32,502.82,552.35,1548851.29067
1606003200.0,552.42,580.88,511.28,560.03,1850317.93581
1606089600.0,560.03,610.85,550.12,608.58,2076008.84846
1606176000.0,608.58,623.0,585.0,604.97,1606450.49193
1606262400.0,604.98,606.0,553.83,569.5,1219440.02727
1606348800.0,569.38,577.14,481.0,519.83,2683460.74171
1606435200.0,519.83,530.62,493.72,518.68,1088064.28114
1606521600.0,518.59,547.94,506.59,537.52,900508.61431
1606608000.0,537.5,576.9,530.32,576.3,855276.46664
1606694400.0,576.32,616.85,570.07,616.66,1501989.45408
1606780800.0,616.65,635.7,560.0,585.26,2163875.81376
1606867200.0,585.26,604.93,575.0,596.89,1069538.65619
1606953600.0,596.88,623.44,585.82,615.85,935687.91723
1607040000.0,615.84,620.0,565.82,567.24,1052452.78666
1607126400.0,567.24,597.11,560.88,596.8,701567.95564
1607212800.0,596.82,607.5,583.0,601.54,602496.96339
1607299200.0,601.59,603.15,584.22,591.28,498329.37589
1607385600.0,591.27,595.0,549.22,554.94,804443.00717
1607472000.0,554.92,578.08,530.43,573.09,997192.16738
1607558400.0,573.2,575.7,548.11,558.99,608414.51466
1607644800.0,558.99,560.8,535.5,544.43,768921.78317
1607731200.0,544.46,574.0,543.1,568.04,573913.95311
1607817600.0,568.09,595.0,563.22,590.7,657794.46158
1607904000.0,590.81,591.48,575.6,586.29,493012.02706
1607990400.0,586.29,597.2,578.58,588.64,569270.52011
1608076800.0,588.78,640.0,580.71,637.18,1185588.05078
1608163200.0,637.18,676.25,625.76,642.7,2006130.01975
1608249600.0,642.71,664.61,629.4,653.85,1000012.98018
1608336000.0,653.76,669.95,645.42,658.03,858803.88459
1608422400.0,658.05,661.39,621.01,638.18,823958.22843
1608508800.0,638.1,648.0,595.9,607.58,843251.16565
1608595200.0,607.68,637.73,588.0,636.45,918851.25654
1608681600.0,636.41,638.44,551.28,585.56,1208807.36518
1608768000.0,585.48,615.02,565.43,612.31,886335.86333
1608854400.0,612.31,626.43,604.28,624.69,317252.4162
