ts_utc,open,high,low,close,volume
1605405600,459.91,460.52,457.67,458.47,16807.8715
1605409200,458.47,458.95,456.51,458.13,19128.10807
1605412800,458.13,459.58,456.63,459.36,22242.66097
1605416400,459.34,461.45,458.41,461.03,16288.93483
1605420000,461.04,461.75,460.06,460.62,13232.82609
1605423600,460.62,461.78,459.67,460.8,11615.95054
1605427200,460.81,462.73,460.38,461.06,21356.30965
1605430800,461.07,461.28,459.0,459.76,14549.67233
1605434400,459.77,460.17,457.0,457.75,25625.85824
1605438000,457.72,460.46,455.0,455.21,34185.74099
1605441600,455.21,458.48,454.3,456.23,30240.1422
1605445200,456.21,458.91,455.0,457.87,25715.21889
1605448800,457.92,459.49,456.77,457.47,18811.57964
1605452400,457.47,457.99,455.32,456.25,20780.41158
1605456000,456.25,457.04,452.3,453.68,52159.33614
1605459600,453.64,453.69,444.59,445.72,94051.14877
1605463200,445.75,447.74,442.75,446.88,53874.91354
1605466800,446.89,448.27,444.45,445.31,23626.19765
1605470400,445.31,446.54,441.43,443.71,33810.58373
1605474000,443.7,445.42,442.22,443.65,20134.38206
1605477600,443.66,447.6,440.19,446.33,26522.43646
1605481200,446.35,451.02,446.3,448.08,32704.41711
1605484800,448.07,450.38,445.45,449.82,24243.81956
1605488400,449.83,451.39,448.13,448.49,27408.01609
1605492000,448.49,449.9,446.94,447.1,15877.53902
1605495600,447.08,450.3,447.01,449.42,23716.51121
1605499200,449.42,450.71,448.66,450.7,23554.23209
1605502800,450.71,453.5,450.71,451.46,38505.43084
1605506400,451.45,454.92,451.26,454.73,33985.06904
1605510000,454.72,456.4,453.55,454.57,32454.42737
1605513600,454.57,455.43,453.31,453.45,29787.622
1605517200,453.49,454.71,449.64,452.54,36632.85379
1605520800,452.52,456.37,451.79,456.06,37547.39301
1605524400,456.01,456.45,451.83,452.07,31020.42389
1605528000,452.07,454.39,451.09,453.97,23154.77733
1605531600,453.92,456.77,452.91,455.79,26690.98763
1605535200,455.79,460.8,455.79,459.54,62497.65068
1605538800,459.54,460.14,457.77,459.4,32837.52801
1605542400,459.39,464.42,457.09,460.6,78009.78039
1605546000,460.62,464.24,460.56,462.4,48627.63821
1605549600,462.4,464.54,460.72,461.97,34630.88764
1605553200,461.98,464.03,460.69,462.07,30302.01495
1605556800,462.13,462.91,461.08,462.53,25182.799
1605560400,462.53,466.0,456.63,458.58,53968.57009
1605564000,458.58,461.45,458.1,461.02,17294.97818
1605567600,461.09,464.7,460.0,460.55,24129.49636
1605571200,460.51,468.09,459.8,468.08,48601.87836
1605574800,468.08,468.85,464.64,465.03,35850.54559
1605578400,464.99,466.33,463.14,463.71,24736.4098
1605582000,463.74,464.73,461.2,462.04,26756.97808
1605585600,462.04,466.03,461.3,465.63,25112.45672
1605589200,465.63,466.0,463.0,463.35,22085.3998
1605592800,463.38,465.68,463.03,463.55,19814.51677
1605596400,463.56,466.4,463.46,465.98,31405.24853
1605600000,465.99,467.1,464.62,464.9,34540.24776
1605603600,464.9,466.23,461.8,462.79,31588.99073
1605607200,462.8,465.22,462.37,465.01,24789.75909
1605610800,465.05,466.96,464.35,466.48,47959.71743
1605614400,466.48,472.43,465.05,471.11,84894.89666
1605618000,471.11,471.47,467.33,467.72,61138.98938
1605621600,467.74,471.0,466.59,469.95,36621.63273
1605625200,469.96,474.12,466.92,473.66,75688.61534
1605628800,473.63,483.74,471.7,481.48,161334.79007
1605632400,481.44,483.72,475.12,480.34,111878.52091
1605636000,480.39,480.65,476.24,477.92,54516.36514
1605639600,477.91,484.88,475.23,482.96,71123.30854
1605643200,483.07,484.28,480.77,482.15,29666.35411
1605646800,482.1,482.89,478.38,480.41,35356.49628
1605650400,480.45,481.7,476.21,480.31,25860.59596
1605654000,480.3,483.06,480.24,482.15,30250.66078
1605657600,482.11,488.25,481.74,486.75,98754.33503
1605661200,486.69,487.51,483.5,487.4,43862.49709
1605664800,487.4,487.4,483.7,484.87,34073.06567
1605668400,484.87,488.34,481.8,488.34,52510.40305
1605672000,488.33,495.31,488.21,493.39,127599.35641
1605675600,493.39,494.47,456.6,470.02,219498.17176
1605679200,470.15,476.91,466.09,473.18,94637.88956
1605682800,473.18,477.89,469.55,477.32,67479.63014
1605686400,477.31,481.5,476.27,479.69,74634.96057
1605690000,479.66,479.97,473.0,476.87,74757.64704
1605693600,476.87,482.6,474.55,482.43,46425.98256
1605697200,482.42,482.46,476.19,480.73,46990.4552
1605700800,480.73,480.74,475.0,477.08,39993.79444
1605704400,477.07,479.26,473.36,475.29,53208.39606
1605708000,475.36,476.93,470.05,470.69,59168.28261
1605711600,470.65,474.9,463.5,473.99,106581.581
1605715200,473.99,475.22,468.79,473.21,46801.3796
1605718800,473.2,476.5,471.5,475.2,35751.03831
1605722400,475.2,475.54,472.12,472.91,22805.23634
1605726000,472.9,475.35,470.51,473.0,27516.83885
1605729600,472.99,473.5,469.31,471.5,29474.06734
1605733200,471.5,474.27,470.92,474.14,15848.65282
1605736800,474.15,480.0,472.13,480.0,30350.60007
1605740400,480.0,480.59,476.76,478.41,28972.02964
1605744000,478.43,480.54,474.08,478.81,35840.0932
1605747600,478.81,480.3,477.41,479.99,21484.22865
1605751200,479.99,480.75,477.87,478.15,26034.44097
1605754800,478.16,479.89,476.79,477.72,24305.85437
1605758400,477.72,477.99,474.7,476.54,27085.60523
1605762000,476.55,476.79,473.85,476.79,26016.53333
1605765600,476.79,477.27,471.43,473.14,33449.95171
1605769200,473.14,473.99,470.5,471.76,27902.81946
1605772800,471.76,473.41,466.4,469.49,54135.90716
1605776400,469.52,471.01,465.0,466.49,58353.25565
1605780000,466.48,471.37,464.86,470.03,49978.50617
1605783600,470.03,473.71,469.13,473.46,49090.13877
